name,sec1_mean,sec1_std,sec2_mean,sec2_std,sec3_mean,sec3_std,sec4_mean,sec4_std,sec5_mean,sec5_std,sec6_mean,sec6_std,sec7_mean,sec7_std,sec8_mean,sec8_std,sec9_mean,sec9_std,sec10_mean,sec10_std,sec11_mean,sec11_std,sec12_mean,sec12_std,sec13_mean,sec13_std,sec14_mean,sec14_std,sec15_mean,sec15_std,sec16_mean,sec16_std,sec17_mean,sec17_std,sec18_mean,sec18_std,sec19_mean,sec19_std,sec20_mean,sec20_std,sec21_mean,sec21_std,sec22_mean,sec22_std,sec23_mean,sec23_std,sec24_mean,sec24_std,sec25_mean,sec25_std,sec26_mean,sec26_std,sec27_mean,sec27_std,sec28_mean,sec28_std,sec29_mean,sec29_std,sec30_mean,sec30_std,sec31_mean,sec31_std,sec32_mean,sec32_std,sec33_mean,sec33_std,sec34_mean,sec34_std,sec35_mean,sec35_std,sec36_mean,sec36_std,sec37_mean,sec37_std,sec38_mean,sec38_std,sec39_mean,sec39_std,sec40_mean,sec40_std,sec41_mean,sec41_std,sec42_mean,sec42_std,sec43_mean,sec43_std,sec44_mean,sec44_std,sec45_mean,sec45_std,sec46_mean,sec46_std,sec47_mean,sec47_std,sec48_mean,sec48_std,sec49_mean,sec49_std,sec50_mean,sec50_std,sec51_mean,sec51_std,sec52_mean,sec52_std,sec53_mean,sec53_std,sec54_mean,sec54_std,sec55_mean,sec55_std,sec56_mean,sec56_std,sec57_mean,sec57_std,sec58_mean,sec58_std,sec59_mean,sec59_std,sec60_mean,sec60_std,sec61_mean,sec61_std,sec62_mean,sec62_std,sec63_mean,sec63_std,sec64_mean,sec64_std,sec65_mean,sec65_std,sec66_mean,sec66_std,sec67_mean,sec67_std,sec68_mean,sec68_std,sec69_mean,sec69_std,sec70_mean,sec70_std,sec71_mean,sec71_std,sec72_mean,sec72_std,sec73_mean,sec73_std,sec74_mean,sec74_std,sec75_mean,sec75_std,sec76_mean,sec76_std,sec77_mean,sec77_std,sec78_mean,sec78_std,sec79_mean,sec79_std,sec80_mean,sec80_std,sec81_mean,sec81_std,sec82_mean,sec82_std,sec83_mean,sec83_std,sec84_mean,sec84_std,sec85_mean,sec85_std,sec86_mean,sec86_std,sec87_mean,sec87_std,sec88_mean,sec88_std,sec89_mean,sec89_std,sec90_mean,sec90_std,sec91_mean,sec91_std,sec92_mean,sec92_std,sec93_mean,sec93_std,sec94_mean,sec94_std,sec95_mean,sec95_std,sec96_mean,sec96_std,sec97_mean,sec97_std,sec98_mean,sec98_std,sec99_mean,sec99_std,sec100_mean,sec100_std
cachua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2875,45.21758334707861,6.375,39.81186223978979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.65,43.49974137854155,15.3,60.55914464389337,9.5625,48.44580573950649,26.1375,77.34270226563072,18.4875,66.12506970695759,0.6375,12.734052526591837,0.0,0.0,0.0,0.0,0.0,0.0,1.275,17.986088374074,15.3,60.55914464389337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.025,58.13496688740778,0.0,0.0,0.0,0.0,0.0,0.0,0.6375,12.734052526591837,14.6625,59.362855336902385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3875,56.873432670711914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7625,68.18270377265777,4.4625,33.43685980695556,0.0,0.0,0.0,0.0,28.6875,80.57505720599893,3.1875,28.33111970519344,0.0,0.0,0.0,0.0,0.0,0.0,1.275,17.986088374074,5.1,35.7,28.6875,80.57505720599893,31.2375,83.60491070355855,21.675,71.11483231366013,12.75,55.57596153014359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9125,22.000678256590177,1.9125,22.000678256590177,0.0,0.0,6.375,39.81186223978979,0.0,0.0,0.0,0.0,15.3,60.55914464389337,0.0,0.0,0.0,0.0,3.1875,28.33111970519344,0.0,0.0,0.0,0.0,3.1875,28.33111970519344,1.9125,22.00067825659018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cachua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,35.699999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.65,43.49974137854155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0125,41.70146692563704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2875,45.2175833470786,12.75,55.57596153014359,8.925,46.863838671197215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.025,58.13496688740778,19.125,67.16479267443621,12.75,55.57596153014359,5.1,35.7,17.2125,63.97591221506732,9.5625,48.44580573950649,0.0,0.0,3.1875,28.33111970519344,5.1,35.7,17.2125,63.97591221506732,3.825,30.995876741915204,0.0,0.0,8.925,46.863838671197215,20.4,69.17976582787773,0.0,0.0,16.575,62.864094481667344,8.925,46.863838671197215,0.0,0.0,5.1,35.7,18.4875,66.12506970695759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0375,70.15686775897282,26.1375,77.34270226563073,0.0,0.0,8.2875,45.2175833470786,9.5625,48.44580573950649,17.85,65.06248919308267,1.9125,22.00067825659018,0.0,0.0,0.0,0.0,0.0,0.0,17.2125,63.97591221506732,8.2875,45.2175833470786,0.0,0.0,3.1875,28.33111970519344,3.1875,28.33111970519344,0.0,0.0,12.75,55.57596153014359,12.75,55.57596153014359,18.4875,66.12506970695759,22.3125,72.05442279104038,1.9125,22.000678256590177,0.0,0.0,0.0,0.0,17.85,65.06248919308267,13.3875,56.873432670711914,0.6375,12.734052526591837,31.875,84.33332304018383,19.7625,68.18270377265777,5.1,35.7,10.8375,51.44036444029144,0.0,0.0,0.0,0.0,0.0,0.0
cachua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1875,28.33111970519344,15.3,60.55914464389337,13.3875,56.87343267071191,11.475,52.8625517261511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.575,62.864094481667344,0.0,0.0,0.0,0.0,12.1125,54.23997459208475,5.7375,37.81723937240792,10.2,49.96959075277684,5.7375,37.81723937240792,0.0,0.0,0.0,0.0,1.9125,22.00067825659018,10.8375,51.44036444029144,16.575,62.86409448166735,3.1875,28.33111970519344,0.0,0.0,43.35,95.78636385206404,25.5,76.5,0.0,0.0,0.0,0.0,0.0,0.0,6.375,39.81186223978979,6.375,39.81186223978979,18.4875,66.12506970695759,8.925,46.86383867119722,0.0,0.0,36.975,89.7857136464371,5.1,35.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3875,56.873432670711914,0.0,0.0,0.0,0.0,9.5625,48.44580573950649,19.125,67.16479267443621,5.1,35.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,49.96959075277684,14.025,58.13496688740778,13.3875,56.873432670711914,13.3875,56.873432670711914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,35.7
cachua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0625,87.81548037646893,28.05,79.78688802052628,4.4625,33.43685980695556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2375,83.60491070355855,25.5,76.5,15.9375,61.72567208018071,20.4,69.17976582787774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1125,54.23997459208475,2.55,25.37217964621881,36.975,89.7857136464371,45.9,97.96780083272257,1.9125,22.00067825659018,10.8375,51.44036444029144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.75,55.57596153014359,0.0,0.0,0.0,0.0,12.75,55.57596153014359,5.1,35.7,12.75,55.57596153014359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.75,55.57596153014359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.75,55.57596153014359,0.0,0.0,0.0,0.0,5.7375,37.81723937240792,0.0,0.0,12.75,55.57596153014359,0.0,0.0,0.0,0.0,0.0,0.0,9.5625,48.44580573950649,3.825,30.995876741915207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.475,52.8625517261511,12.1125,54.23997459208475,0.0,0.0,0.6375,12.734052526591839,16.575,62.864094481667344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,35.7,31.2375,83.60491070355855,3.825,30.995876741915204,15.9375,61.72567208018071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,25.37217964621881,0.0,0.0,0.0,0.0,15.9375,61.72567208018071,23.5875,73.88127194187983,5.7375,37.817239372407926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cachua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0125,41.70146692563704,17.85,65.06248919308267,12.75,55.57596153014359,5.7375,37.81723937240792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.825,30.995876741915204,12.75,55.57596153014359,4.4625,33.43685980695556,5.1,35.70000000000001,15.9375,61.72567208018071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3875,56.873432670711914,0.0,0.0,0.0,0.0,0.0,0.0,7.0125,41.70146692563704,8.925,46.863838671197215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.75,55.57596153014359,0.0,0.0,0.0,0.0,0.0,0.0,5.1,35.7,21.675,71.11483231366013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8375,51.44036444029144,3.1875,28.33111970519344,0.0,0.0,0.0,0.0,12.75,55.57596153014359,3.825,30.995876741915207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4875,66.12506970695759,1.9125,22.00067825659018,0.0,0.0,16.575,62.864094481667344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1125,54.23997459208476,12.75,55.57596153014359,7.0125,41.70146692563704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4625,33.43685980695556,0.0,0.0
cachua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.375,39.81186223978979,15.9375,61.72567208018071,12.75,55.57596153014359,16.575,62.864094481667344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.025,58.13496688740778,0.0,0.0,0.0,0.0,5.1,35.7,8.2875,45.21758334707861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.75,55.57596153014359,0.0,0.0,0.0,0.0,0.0,0.0,12.75,55.57596153014359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.75,55.57596153014359,0.0,0.0,0.0,0.0,1.9125,22.00067825659018,25.5,76.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1125,54.23997459208475,10.8375,51.44036444029144,0.0,0.0,14.6625,59.362855336902385,19.125,67.16479267443621,5.1,35.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.65,43.49974137854155,13.3875,56.87343267071191,1.9125,22.000678256590177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cachua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.375,39.81186223978979,12.75,55.57596153014359,17.2125,63.97591221506731,15.9375,61.72567208018071,13.3875,56.873432670711914,0.6375,12.734052526591837,0.0,0.0,0.0,0.0,0.0,0.0,24.8625,75.6425382556006,20.4,69.17976582787773,0.0,0.0,2.55,25.37217964621881,8.925,46.86383867119722,5.1,35.7,16.575,62.864094481667344,3.825,30.995876741915204,0.0,0.0,5.7375,37.81723937240792,11.475,52.8625517261511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9375,61.72567208018071,0.0,0.0,12.75,55.57596153014359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.75,55.57596153014359,0.0,0.0,0.6375,12.734052526591837,19.7625,68.18270377265777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9375,61.72567208018071,0.0,0.0,0.0,0.0,0.6375,12.734052526591837,15.3,60.55914464389337,6.375,39.81186223978979,0.0,0.0,0.0,0.0,0.0,0.0,18.4875,66.12506970695759,7.0125,41.70146692563704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.025,58.134966887407785,14.025,58.134966887407785,12.75,55.57596153014359,17.2125,63.97591221506732,9.5625,48.44580573950649,0.0,0.0,0.0,0.0,8.2875,45.2175833470786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,35.7,6.375,39.81186223978979,0.0,0.0,0.0,0.0
cachua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9125,22.00067825659018,14.6625,59.362855336902385,12.75,55.57596153014359,12.75,55.57596153014359,14.6625,59.36285533690239,1.9125,22.00067825659018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.85,65.06248919308267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2125,63.975912215067325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.75,55.57596153014359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2875,45.2175833470786,5.1,35.7,0.0,0.0,0.0,0.0,0.0,0.0,13.3875,56.873432670711914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0125,41.70146692563704,6.375,39.81186223978979,0.0,0.0,0.0,0.0,0.0,0.0,17.2125,63.97591221506732,9.5625,48.44580573950649,0.0,0.0,0.0,0.0,11.475,52.862551726151096,15.9375,61.72567208018071,0.0,0.0,0.0,0.0,3.825,30.995876741915204,6.375,39.81186223978979,0.0,0.0,11.475,52.862551726151096,20.4,69.17976582787773,31.875,84.33332304018383,4.4625,33.43685980695556,5.1,35.7,0.0,0.0,0.0,0.0,3.1875,28.33111970519344,15.3,60.55914464389336,0.0,0.0,5.1,35.7,7.0125,41.70146692563704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cachua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0125,41.70146692563704,24.8625,75.6425382556006,15.3,60.55914464389337,5.1,35.70000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9375,61.72567208018071,3.1875,28.33111970519344,3.1875,28.33111970519344,17.2125,63.975912215067325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9125,22.00067825659018,10.8375,51.44036444029144,0.0,0.0,0.0,0.0,0.6375,12.734052526591837,12.1125,54.23997459208476,0.0,0.0,8.925,46.863838671197215,0.0,0.0,0.0,0.0,7.0125,41.70146692563704,5.7375,37.81723937240792,0.0,0.0,0.0,0.0,0.0,0.0,47.8125,99.52965559947447,22.3125,72.05442279104038,19.7625,68.18270377265777,0.0,0.0,0.0,0.0,0.0,0.0,14.025,58.13496688740778,0.0,0.0,0.0,0.0,8.2875,45.2175833470786,28.6875,80.57505720599893,17.85,65.06248919308267,23.5875,73.88127194187983,0.0,0.0,0.0,0.0,0.0,0.0,10.2,49.96959075277684,16.575,62.86409448166735,12.75,55.57596153014359,13.3875,56.873432670711914,5.1,35.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9125,22.000678256590177,6.375,39.81186223978979,8.2875,45.21758334707861,5.1,35.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1875,28.33111970519344,0.0,0.0,0.0,0.0,3.1875,28.33111970519344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cachua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1875,28.33111970519344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,35.699999999999996,1.9125,22.000678256590177,0.0,0.0,0.0,0.0,14.6625,59.362855336902385,12.75,55.57596153014359,19.125,67.16479267443621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1125,54.23997459208475,4.4625,33.43685980695556,0.0,0.0,9.5625,48.44580573950649,3.1875,28.33111970519344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.75,55.57596153014359,0.0,0.0,0.0,0.0,0.0,0.0,26.775,78.1711223854436,8.2875,45.217583347078595,1.9125,22.000678256590184,0.0,0.0,0.0,0.0,0.0,0.0,11.475,52.8625517261511,3.1875,28.33111970519344,0.0,0.0,16.575,62.86409448166735,26.775,78.1711223854436,28.6875,80.57505720599893,29.9625,82.11386054589077,0.0,0.0,3.1875,28.33111970519344,0.0,0.0,0.0,0.0,13.3875,56.873432670711914,19.125,67.16479267443621,26.1375,77.34270226563072,33.7875,86.45355599250964,65.025,111.14461019320728,62.475,109.67223611744222,0.0,0.0,0.0,0.0,0.0,0.0,0.6375,12.734052526591837,2.55,25.372179646218807,30.6,82.8651917272868,65.025,111.14461019320728,47.175,99.015879408305,51.6375,102.47502668333392,61.8375,109.29174760131707,0.0,0.0,0.0,0.0,0.0,0.0,8.2875,45.2175833470786,15.3,60.55914464389337,20.4,69.17976582787774,26.775,78.1711223854436,38.25,91.05321246392134,26.775,78.1711223854436,52.9125,103.40674467243421
cachua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,35.7,23.5875,73.88127194187983,14.025,58.13496688740778,3.825,30.995876741915204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2125,63.975912215067325,1.275,17.986088374074,3.1875,28.33111970519344,15.9375,61.72567208018071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,49.96959075277683,2.55,25.37217964621881,0.0,0.0,0.0,0.0,12.75,55.57596153014359,1.9125,22.000678256590184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,35.7,7.65,43.49974137854155,0.0,0.0,0.0,0.0,8.2875,45.2175833470786,28.6875,80.57505720599893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.85,65.06248919308267,0.0,0.0,0.0,0.0,8.2875,45.2175833470786,22.3125,72.05442279104038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9125,22.000678256590177,17.2125,63.97591221506732,7.0125,41.70146692563704,20.4,69.17976582787774,5.1,35.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7375,37.81723937240792,1.275,17.986088374074004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,35.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cachua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,35.7,3.1875,28.33111970519344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7375,37.817239372407926,0.0,0.0,0.0,0.0,0.0,0.0,3.825,30.995876741915207,9.5625,48.44580573950649,2.55,25.372179646218807,12.75,55.57596153014359,12.75,55.57596153014359,1.275,17.986088374074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4875,66.12506970695759,10.8375,51.44036444029144,0.0,0.0,0.0,0.0,12.1125,54.23997459208475,10.8375,51.44036444029144,0.0,0.0,0.0,0.0,0.0,0.0,17.2125,63.97591221506732,0.6375,12.734052526591837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2875,45.2175833470786,9.5625,48.44580573950649,0.0,0.0,1.9125,22.00067825659018,12.1125,54.23997459208475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.75,55.57596153014359,0.0,0.0,10.2,49.96959075277683,2.55,25.372179646218807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3875,56.87343267071191,0.0,0.0,0.0,0.0,16.575,62.864094481667344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4875,66.12506970695759,0.0,0.0,1.275,17.986088374074,8.2875,45.2175833470786,21.675,71.11483231366013,13.3875,56.87343267071191,12.75,55.57596153014359,12.75,55.57596153014359,12.75,55.57596153014359,14.6625,59.362855336902385,0.0,0.0,0.0,0.0,1.9125,22.000678256590177,14.025,58.134966887407785,20.4,69.17976582787774,34.425,87.13951098669305,53.55,103.86360045752313,19.125,67.16479267443621,8.2875,45.2175833470786,0.0,0.0,0.0,0.0,0.0,0.0
cachua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7375,37.81723937240792,12.75,55.57596153014359,3.825,30.995876741915204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.825,30.995876741915204,14.6625,59.362855336902385,31.2375,83.60491070355855,17.2125,63.97591221506732,3.825,30.995876741915204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.75,55.57596153014359,10.8375,51.44036444029143,4.4625,33.43685980695556,0.0,0.0,13.3875,56.873432670711914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.75,55.57596153014359,0.0,0.0,0.0,0.0,0.0,0.0,15.9375,61.72567208018071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.65,43.49974137854155,5.1,35.7,0.0,0.0,0.0,0.0,17.85,65.06248919308267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2125,63.975912215067325,11.475,52.862551726151096,11.475,52.8625517261511,3.825,30.995876741915207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.275,17.986088374074004,8.2875,45.2175833470786,0.0,0.0,0.0,0.0,6.375,39.81186223978979,18.4875,66.12506970695759
